Density,Anomaly at -10,Anomaly at -9,Anomaly at -8,Anomaly at -7,Anomaly at -6,Anomaly at -5,Anomaly at -4,Anomaly at -3,Anomaly at -2,Anomaly at -1,Anomaly at 0,Anomaly at 1,Anomaly at 2,Anomaly at 3,Anomaly at 4,Anomaly at 5,Anomaly at 6,Anomaly at 7,Anomaly at 8,Anomaly at 9,Anomaly at 10,Depth
-2043.381,-19.117,-32.64,-39.786,-57.107,-58.677,-93.089,-156.794,-217.22,-198.834,-294.798,-290.547,-284.141,-197.017,-167.158,-142.16,-74.801,-77.791,-47.751,-37.078,-28.135,-16.234,4.589
-2242.972,-20.992,-32.627,-38.948,-51.267,-67.79,-138.379,-238.023,-449.108,-774.535,-1071.174,-1567.003,-1436.644,-704.409,-335.552,-212.177,-140.541,-98.072,-59.028,-42.242,-29.046,-20.463,2.548
-1506.123,-191.997,-324.531,-311.243,-405.6,-439.186,-549.952,-549.598,-774.01,-914.689,-1055.805,-602.517,-556.15,-935.261,-615.112,-691.378,-642.864,-447.709,-423.15,-270.727,-251.953,-208.313,8.173
-2319.392,-62.551,-77.435,-81.364,-100.447,-168.446,-211.037,-262.823,-258.197,-368.597,-462.907,-442.109,-419.231,-319.545,-291.464,-194.418,-199.84,-178.813,-107.394,-81.733,-77.139,-66.25,5.898
-2913.716,-218.635,-316.775,-310.452,-527.373,-740.728,-857.553,-1250.299,-2127.064,-2577.297,-3093.472,-3362.476,-3413.565,-3022.638,-1812.041,-1739.132,-874.28,-605.504,-481.454,-322.314,-259.458,-234.185,4.181
-2486.597,-30.256,-30.671,-49.61,-59.468,-51.966,-57.635,-78.832,-108.702,-104.506,-112.169,-100.268,-144.359,-89.987,-93.376,-84.912,-69.552,-52.731,-50.907,-47.234,-40.544,-32.696,8.2
-2261.982,-376.107,-516.352,-607.348,-763.433,-705.925,-998.988,-1040.713,-1182.111,-1509.284,-1775.066,-1980.312,-1741.003,-1486.811,-1600.322,-1127.293,-903.611,-971.889,-847.45,-512.967,-404.262,-423.31,7.586
-2010.283,-523.581,-718.112,-927.224,-1019.121,-1062.796,-1423.024,-2333.795,-2636.827,-3653.129,-4633.507,-3459.743,-3534.886,-3190.206,-2638.476,-2512.499,-1708.466,-1299.054,-902.685,-818.817,-586.249,-450.414,5.922
-1782.312,-310.924,-377.794,-477.162,-599.11,-614.378,-1237.324,-1294.86,-1639.641,-2024.706,-2029.531,-2230.004,-2277.91,-2258.43,-1744.613,-1490.576,-1016.622,-787.008,-749.354,-499.945,-415.204,-393.66,6.137
-2112.354,-69.561,-143.699,-157.227,-196.805,-281.268,-350.623,-550.807,-660.682,-774.21,-1011.061,-868.902,-1085.945,-898.155,-713.361,-599.308,-347.329,-240.489,-188.577,-162.904,-111.114,-91.856,5.214
-2442.663,-401.642,-404.067,-587.107,-748.366,-1086.355,-1242.087,-1511.017,-1495.49,-1715.667,-2055.454,-2473.796,-1813.644,-1706.239,-1456.058,-1298.447,-1259.027,-985.667,-717.662,-564.849,-499.326,-375.276,6.561
-1836.166,-100.518,-137.673,-192.352,-195.303,-268.314,-320.788,-324.847,-508.704,-481.693,-432.073,-497.03,-561.22,-465.956,-277.109,-377.84,-265.263,-281.117,-218.142,-144.478,-141.708,-115.973,7.414
-2300.217,-638.149,-704.374,-1249.714,-1377.918,-1502.142,-1658.451,-1568.75,-2809.418,-2900.401,-2547.874,-2762.472,-3152.041,-2226.76,-2328.536,-2005.868,-1854.968,-1308.808,-1109.405,-877.457,-727.088,-732.85,7.658
-2261.235,-186.15,-292.784,-317.41,-396.575,-547.557,-686.164,-1239.689,-1842.729,-1872.123,-2245.761,-2710.852,-2597.481,-2014.475,-1381.014,-1319.166,-701.753,-587.759,-575.909,-381.917,-264.536,-200.514,4.738
-2208.462,-207.304,-204.172,-220.194,-248.297,-446.699,-467.577,-438.562,-546.297,-681.344,-759.693,-655.375,-524.611,-509.737,-625.12,-552.484,-450.771,-332.283,-249.958,-226.151,-212.925,-133.777,7.959
-2637.873,-505.704,-504.839,-713.722,-914.698,-1396.675,-1597.198,-1945.045,-2589.164,-2715.142,-2877.674,-3146.03,-3157.974,-2808.923,-1889.042,-1721.397,-1664.581,-1121.432,-1106.591,-792.917,-606.39,-478.649,6.092
-2182.13,-335.896,-375.894,-345.11,-438.229,-644.725,-703.28,-794.677,-913.108,-1183.132,-1264.604,-1153.488,-1349.817,-1164.857,-757.249,-841.237,-632.707,-670.88,-598.923,-393.21,-333.619,-261.682,7.985
-1780.46,-757.51,-616.541,-911.626,-1323.588,-1579.859,-1806.536,-1449.413,-1846.132,-1850.173,-2484.71,-1921.809,-2036.368,-1724.592,-1608.006,-1487.852,-1729.16,-1304.605,-1319.192,-1018.792,-913.591,-671.356,9.692
-1964.968,-721.87,-1137.407,-1165.112,-1547.904,-1275.752,-2165.736,-2891.557,-2430.613,-3252.133,-3532.696,-3190.609,-3380.58,-3063.619,-3392.425,-2060.433,-2503.585,-1729.739,-1646.722,-1125.56,-1156.785,-968.762,8.108
-1677.61,-363.216,-380.984,-544.595,-713.819,-838.573,-1011.617,-1172.76,-1586.181,-1644.253,-2132.952,-2656.988,-1883.272,-1810.677,-1521.201,-1311.299,-1157.562,-774.688,-631.545,-554.119,-443.912,-369.983,6.401
